"SkinID","Url","Dialogue"
"2621","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_TuoYu_01.mp3?v=ad1a495a1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_TuoYu_02.mp3?v=6eacc7051"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_XianJin_02.mp3?v=26dd1d751"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_XianJin_01.mp3?v=9d9f84f11"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_QiJing_01.mp3?v=cc2383451"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_QiJing_02.mp3?v=634579e01"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_CuiXin_01.mp3?v=5100d6801"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_CuiXin_02.mp3?v=1028f3091"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shendengai02/ShenDengAi_Dead.mp3?v=53fe19091""]","[[{""text"": ""拓域"", ""confidence"": 0.999611496925354}, {""text"": ""开疆拓土之心，岂群山可挡、大河可挠！"", ""confidence"": 0.9662972688674927}, {""text"": ""我欲试剑天门，断彻天之岳、拓无垠之疆"", ""confidence"": 0.9742189049720764}], [{""text"": ""险进"", ""confidence"": 0.9980927109718323}, {""text"": ""彼方立于坚营深垒，非蹈险不可图之。"", ""confidence"": 0.995468258857727}, {""text"": ""大胜在前，纵身负斧钱，亦当仁不让。"", ""confidence"": 0.9467136263847351}], [{""text"": ""奇径"", ""confidence"": 0.9968005418777466}, {""text"": ""控五行之力，擎越艮之梁，平无垠之堑。"", ""confidence"": 0.9257119297981262}, {""text"": ""区区蜀道，本尊履之如平地，何谓之难。"", ""confidence"": 0.9900721311569214}], [{""text"": ""摧心"", ""confidence"": 0.9958758354187012}, {""text"": ""今王师天降，尔孤城疲将，可有致胜之法"", ""confidence"": 0.9778363704681396}, {""text"": ""匹夫窃金瓯之缺，还不速速俯首献降。"", ""confidence"": 0.9717612266540527}], [{""text"": ""阵亡"", ""confidence"": 0.9821945428848267}]]"
"2622","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu01/ShenXuChu_ZhengQing_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu01/ShenXuChu_ZhengQing_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu01/ShenXuChu_ZhuangPo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu01/ShenXuChu_ZhuangPo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu01/ShenXuChu_Dead.mp3""]","[[{""text"": ""争擎"", ""confidence"": 0.9954863786697388}, {""text"": ""锐士夺志，斩将者虎侯是也。"", ""confidence"": 0.9741564989089966}, {""text"": ""三军争勇，擎者舍我其谁。"", ""confidence"": 0.9929413199424744}], [{""text"": ""壮魄"", ""confidence"": 0.9943991303443909}, {""text"": ""腹吞龙虎，气撼山河。"", ""confidence"": 0.985741138458252}, {""text"": ""神魄凝威，辟易。"", ""confidence"": 0.984726071357727}], [{""text"": ""阵亡"", ""confidence"": 0.9415624141693115}, {""text"": ""猛虎归林晚，不见往来人。"", ""confidence"": 0.995164692401886}]]"
"2623","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu02/ShenXuChu_ZhengQing_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu02/ShenXuChu_ZhengQing_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu02/ShenXuChu_ZhuangPo_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu02/ShenXuChu_ZhuangPo_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenxuchu02/ShenXuChu_Dead.mp3""]","[[{""text"": ""争擎"", ""confidence"": 0.996184766292572}, {""text"": ""风云起苍黄，龙虎协力，奏凯歌于峥嵘。"", ""confidence"": 0.9755795001983643}, {""text"": ""勇力拔山气盖世，壮士乘龙威四海。"", ""confidence"": 0.9906819462776184}], [{""text"": ""壮魄"", ""confidence"": 0.993654727935791}, {""text"": ""虎魄生威耀元日，志驱龙马抖精神。"", ""confidence"": 0.9916083216667175}, {""text"": ""龙腾虎跃壮山河，新岁百尺占鳌头。"", ""confidence"": 0.9906268119812012}], [{""text"": ""阵亡"", ""confidence"": 0.9117842316627502}, {""text"": ""春风曳断虎须，将军可欲再战？"", ""confidence"": 0.9698628187179565}]]"
"2624","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_JingYu_01.mp3?v=71c6a0e91"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_JingYu_02.mp3?v=d82c19161"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_LvXin_02.mp3?v=11bc27361"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_LvXin_01.mp3?v=cd106c41"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_HuanDao_02.mp3?v=c6a38f231"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_HuanDao_01.mp3?v=7d1ea91f1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuatuo01/ShenHuaTuo_Dead.mp3?v=49a53b5f1""]","[[{""text"": ""静域"", ""confidence"": 0.9999323487281799}, {""text"": ""人身疾苦，与我无异。"", ""confidence"": 0.9979365468025208}, {""text"": ""》医以济世，其术贵在精诚。"", ""confidence"": 0.9569324851036072}], [{""text"": ""滤心"", ""confidence"": 0.9997718930244446}, {""text"": ""医病非难，难在医人之心。"", ""confidence"": 0.990871250629425}, {""text"": ""知人者有验于天，知天者有验于人。"", ""confidence"": 0.9923863410949707}], [{""text"": ""寰道"", ""confidence"": 0.9988880157470703}, {""text"": ""一语一默，道尽医者慈悲。"", ""confidence"": 0.990110456943512}, {""text"": ""亦急亦缓，抚平世间苦难。"", ""confidence"": 0.9904965758323669}], [{""text"": ""阵亡"", ""confidence"": 0.959808349609375}, {""text"": ""世无良医，枉死者半。"", ""confidence"": 0.9773594737052917}]]"
"2625","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuangzhong01/ShenHuangZhong_LieQiong_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuangzhong01/ShenHuangZhong_LieQiong_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuangzhong01/ShenHuangZhong_ZhanJue_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuangzhong01/ShenHuangZhong_ZhanJue_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/shenhuangzhong01/ShenHuangZhong_Dead.mp3""]","[[{""text"": ""裂穹"", ""confidence"": 0.9948970079421997}, {""text"": ""横眉蔑风雨，引弓狩天狼。"", ""confidence"": 0.957334578037262}, {""text"": ""一箭出，万军毙！"", ""confidence"": 0.9542894959449768}], [{""text"": ""斩决"", ""confidence"": 0.8798106908798218}, {""text"": ""流不尽的英雄血，斩不尽的逆贼头！"", ""confidence"": 0.9792462587356567}, {""text"": ""长刀渴血，当饲英雄胆！"", ""confidence"": 0.9877808094024658}], [{""text"": ""阵亡"", ""confidence"": 0.9387527108192444}, {""text"": ""箭雨曾蔽日，今夕却成绝响。"", ""confidence"": 0.9882799386978149}]]"
"2626","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell221_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell221_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell222_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell222_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/dead/charDead_118.mp3""]","[[{""text"": ""傲才"", ""confidence"": 0.9993274211883545}, {""text"": ""呵，易如反掌。"", ""confidence"": 0.9970298409461975}, {""text"": ""》吾主圣明，泽披臣属。"", ""confidence"": 0.9694226980209351}], [{""text"": ""默武"", ""confidence"": 0.8268691301345825}, {""text"": ""全力攻城，言退者，斩！"", ""confidence"": 0.9478868842124939}, {""text"": ""破曹大功，正在今朝！"", ""confidence"": 0.9920200109481812}], [{""text"": ""阵亡"", ""confidence"": 0.9649152755737305}, {""text"": ""重权震主，是我疏忽了。"", ""confidence"": 0.9903488159179688}]]"
"2627","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke06/ZhuGeKe_AoCai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke06/ZhuGeKe_AoCai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke06/ZhuGeKe_DuWu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke06/ZhuGeKe_DuWu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke06/ZhuGeKe_Dead.mp3""]","[[{""text"": ""傲才"", ""confidence"": 0.9988561868667603}, {""text"": ""英才卓越，功盖一国。非我诸葛恪莫属。"", ""confidence"": 0.9941199421882629}, {""text"": ""壮士当唱大风歌，宵小之徒能几何？"", ""confidence"": 0.9932608604431152}], [{""text"": ""默武"", ""confidence"": 0.8058524131774902}, {""text"": ""琅琊少年诸葛恪，金戈铁马立战勋！"", ""confidence"": 0.9566724300384521}, {""text"": ""吾岂能有败绩，必须胜！"", ""confidence"": 0.9647489190101624}], [{""text"": ""阵亡"", ""confidence"": 0.9844076633453369}, {""text"": ""飞鸟尽，良弓藏。"", ""confidence"": 0.9848074913024902}]]"
"2628","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke02/ZhuGeKe_AoCai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke02/ZhuGeKe_AoCai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke02/ZhuGeKe_DuWu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke02/ZhuGeKe_DuWu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke02/ZhuGeKe_Dead.mp3""]","[[{""text"": ""傲才"", ""confidence"": 0.9990003108978271}, {""text"": ""功名径须马上取，万骨成枯一将成！"", ""confidence"": 0.983342707157135}, {""text"": ""一人独傲千秋雪，三尺剑书万世名！"", ""confidence"": 0.9946447014808655}], [{""text"": ""默武"", ""confidence"": 0.8260642290115356}, {""text"": ""有厚禄相许，退则斧钱加身！"", ""confidence"": 0.9132978916168213}, {""text"": ""名瞩霄汉九重天，日月星辰尺尺间！"", ""confidence"": 0.9658851623535156}], [{""text"": ""阵亡"", ""confidence"": 0.9884845018386841}, {""text"": ""放眼江东，谁敢杀我！"", ""confidence"": 0.9872882962226868}]]"
"2629","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke01/ZhuGeKe_AoCai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke01/ZhuGeKe_AoCai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke01/ZhuGeKe_DuWu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke01/ZhuGeKe_DuWu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke01/ZhuGeKe_Dead.mp3""]","[[{""text"": ""傲才"", ""confidence"": 0.9991943836212158}, {""text"": ""可知我诸葛一氏，家学渊源。"", ""confidence"": 0.9905107021331787}, {""text"": ""雕虫小技，不足挂齿。"", ""confidence"": 0.9893267750740051}], [{""text"": ""默武"", ""confidence"": 0.8330000638961792}, {""text"": ""定要将你赶尽杀绝！"", ""confidence"": 0.9884056448936462}, {""text"": ""传我将令，不得后退！"", ""confidence"": 0.9888592958450317}], [{""text"": ""阵亡"", ""confidence"": 0.9664308428764343}, {""text"": ""父亲，是我做错了吗？"", ""confidence"": 0.9943901896476746}]]"
"2630","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke05/ZhuGeKe_AoCai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke05/ZhuGeKe_AoCai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke05/ZhuGeKe_DuWu_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke05/ZhuGeKe_DuWu_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/zhugeke05/ZhuGeKe_Dead.mp3""]","[[{""text"": ""傲才"", ""confidence"": 0.9992820620536804}, {""text"": ""叔父，也不过如此吧。"", ""confidence"": 0.9893265962600708}, {""text"": ""主公器重孩儿，父亲何故多虑。"", ""confidence"": 0.9919552206993103}], [{""text"": ""默武"", ""confidence"": 0.8290132880210876}, {""text"": ""举国之力，与贼一战！"", ""confidence"": 0.9786319732666016}, {""text"": ""日夜攻打，必下此城！"", ""confidence"": 0.9942957758903503}], [{""text"": ""阵亡"", ""confidence"": 0.9698373079299927}, {""text"": ""鸟尽弓藏，兔死狗烹。"", ""confidence"": 0.9805808067321777}]]"
"2631","[]","[[{""text"": ""傲才"", ""confidence"": 0.9992820620536804}, {""text"": ""叔父，也不过如此吧。"", ""confidence"": 0.9893265962600708}, {""text"": ""主公器重孩儿，父亲何故多虑。"", ""confidence"": 0.9919552206993103}], [{""text"": ""默武"", ""confidence"": 0.8290132880210876}, {""text"": ""举国之力，与贼一战！"", ""confidence"": 0.9786319732666016}, {""text"": ""日夜攻打，必下此城！"", ""confidence"": 0.9942957758903503}], [{""text"": ""阵亡"", ""confidence"": 0.9698373079299927}, {""text"": ""鸟尽弓藏，兔死狗烹。"", ""confidence"": 0.9805808067321777}]]"
"2632","[]","[[{""text"": ""傲才"", ""confidence"": 0.9993274211883545}, {""text"": ""呵，易如反掌。"", ""confidence"": 0.9970298409461975}, {""text"": ""》吾主圣明，泽披臣属。"", ""confidence"": 0.9694226980209351}], [{""text"": ""默武"", ""confidence"": 0.8268691301345825}, {""text"": ""全力攻城，言退者，斩！"", ""confidence"": 0.9478868842124939}, {""text"": ""破曹大功，正在今朝！"", ""confidence"": 0.9920200109481812}], [{""text"": ""阵亡"", ""confidence"": 0.9649152755737305}, {""text"": ""重权震主，是我疏忽了。"", ""confidence"": 0.9903488159179688}]]"
"2633","[]","[[{""text"": ""傲才"", ""confidence"": 0.9993274211883545}, {""text"": ""呵，易如反掌。"", ""confidence"": 0.9970298409461975}, {""text"": ""》吾主圣明，泽披臣属。"", ""confidence"": 0.9694226980209351}], [{""text"": ""默武"", ""confidence"": 0.8268691301345825}, {""text"": ""全力攻城，言退者，斩！"", ""confidence"": 0.9478868842124939}, {""text"": ""破曹大功，正在今朝！"", ""confidence"": 0.9920200109481812}], [{""text"": ""阵亡"", ""confidence"": 0.9649152755737305}, {""text"": ""重权震主，是我疏忽了。"", ""confidence"": 0.9903488159179688}]]"
"2634","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell212_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell212_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell213_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell213_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/dead/charDead_113.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.9823645949363708}, {""text"": ""笔墨纸砚，皆兵器也！"", ""confidence"": 0.9746835827827454}, {""text"": ""汝德行败坏，人所不齿也！"", ""confidence"": 0.9936792850494385}], [{""text"": ""颂词"", ""confidence"": 0.9987621307373047}, {""text"": ""将军德才兼备，大汉之栋梁也！"", ""confidence"": 0.9925342798233032}, {""text"": ""汝窃国奸贼，人人得而诛之！"", ""confidence"": 0.9556259512901306}], [{""text"": ""阵亡"", ""confidence"": 0.9787857532501221}, {""text"": ""来人！我的笔呢？"", ""confidence"": 0.9896383881568909}]]"
"2635","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin03/ChenLin_BiFa_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin03/ChenLin_BiFa_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin03/ChenLin_SongCi_MoPai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin03/ChenLin_SongCi_MoPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin03/ChenLin_Dead.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.9790091514587402}, {""text"": ""窃盗鼎司，倾覆重器。"", ""confidence"": 0.9915847778320312}, {""text"": ""餮放横，伤化虐民。"", ""confidence"": 0.9373069405555725}], [{""text"": ""颂词"", ""confidence"": 0.9990562200546265}, {""text"": ""龙姿凤峙，灼有遗英。"", ""confidence"": 0.9245752096176147}, {""text"": ""鱼丽纳舒，鹅鹤翼分。"", ""confidence"": 0.9932516813278198}], [{""text"": ""阵亡"", ""confidence"": 0.9280158281326294}, {""text"": ""他乡各异县，展转不相见。"", ""confidence"": 0.9946082234382629}]]"
"2636","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin01/ChenLin_BiFa_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin01/ChenLin_BiFa_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin01/ChenLin_SongCi_MoPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin01/ChenLin_SongCi_QiPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin01/ChenLin_Dead.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.9822080731391907}, {""text"": ""文人亦可勇，笔墨用作兵。"", ""confidence"": 0.9961614012718201}, {""text"": ""笔为刀，墨诛心。"", ""confidence"": 0.9720803499221802}], [{""text"": ""颂词"", ""confidence"": 0.9990854263305664}, {""text"": ""义军盟主，众望所归。"", ""confidence"": 0.991970419883728}, {""text"": ""汝阉人之后，本无懿德！"", ""confidence"": 0.9760887622833252}], [{""text"": ""阵亡"", ""confidence"": 0.9667954444885254}, {""text"": ""大胆贼人，还不伏诛！"", ""confidence"": 0.9525141716003418}]]"
"2637","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin05/ChenLin_BiFa_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin05/ChenLin_BiFa_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin05/ChenLin_SongCi_MoPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin05/ChenLin_SongCi_MoPai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin05/ChenLin_Dead.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.936877965927124}, {""text"": "">"", ""confidence"": 0.5889831185340881}, {""text"": ""功必不成，为乱阶。"", ""confidence"": 0.9964905977249146}, {""text"": ""国之大事，岂可诈立乎？"", ""confidence"": 0.9854848980903625}], [{""text"": ""颂词"", ""confidence"": 0.9990634918212891}, {""text"": ""苟好乐之嘉合，永绝世而独昌。"", ""confidence"": 0.9935051202774048}, {""text"": ""赞皇师以南假，济汉川之清流。"", ""confidence"": 0.9921883940696716}], [{""text"": ""阵亡"", ""confidence"": 0.9148238897323608}, {""text"": ""如橡巨笔，载不动吾之满腔遗恨矣。"", ""confidence"": 0.9677027463912964}]]"
"2638","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin02/ChenLin_BiFa_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin02/ChenLin_BiFa_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin02/ChenLin_SongCi_QiPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin02/ChenLin_SongCi_MoPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin02/ChenLin_Dead.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.9751080274581909}, {""text"": ""汝败法乱纪残害忠良，丢尽祖宗颜面！"", ""confidence"": 0.9776151180267334}, {""text"": ""汝误国害民倒行逆施，人人得而诛之！"", ""confidence"": 0.9648507237434387}], [{""text"": ""颂词"", ""confidence"": 0.9990754127502441}, {""text"": ""民心所向，当仁不让。"", ""confidence"": 0.9958351850509644}, {""text"": ""汝众叛亲离，当有此报。"", ""confidence"": 0.9901161193847656}], [{""text"": ""阵亡"", ""confidence"": 0.9534796476364136}, {""text"": ""这一篇，还没写完呢。"", ""confidence"": 0.9966932535171509}]]"
"2639","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin04/ChenLin_BiFa_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin04/ChenLin_BiFa_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin04/ChenLin_SongCi_MoPai_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin04/ChenLin_SongCi_MoPai_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/chenlin04/ChenLin_Dead.mp3""]","[[{""text"": ""笔伐"", ""confidence"": 0.9534753561019897}, {""text"": ""君子当履其道，以笔为史，方为致盛之道"", ""confidence"": 0.9983364939689636}, {""text"": ""生花妙笔，败敌千里。"", ""confidence"": 0.9965741038322449}], [{""text"": ""颂词"", ""confidence"": 0.9986077547073364}, {""text"": ""德隆望尊，万民敬仰，国之典范。"", ""confidence"": 0.9943983554840088}, {""text"": ""豺狼野心，前保后谋。"", ""confidence"": 0.9558079838752747}], [{""text"": ""阵亡"", ""confidence"": 0.9836722016334534}, {""text"": ""笔力虽穷尽，终不过严君召唤。"", ""confidence"": 0.9853466153144836}]]"
"2640","[]","[[{""text"": ""笔伐"", ""confidence"": 0.9823645949363708}, {""text"": ""笔墨纸砚，皆兵器也！"", ""confidence"": 0.9746835827827454}, {""text"": ""汝德行败坏，人所不齿也！"", ""confidence"": 0.9936792850494385}], [{""text"": ""颂词"", ""confidence"": 0.9987621307373047}, {""text"": ""将军德才兼备，大汉之栋梁也！"", ""confidence"": 0.9925342798233032}, {""text"": ""汝窃国奸贼，人人得而诛之！"", ""confidence"": 0.9556259512901306}], [{""text"": ""阵亡"", ""confidence"": 0.9787857532501221}, {""text"": ""来人！我的笔呢？"", ""confidence"": 0.9896383881568909}]]"
"2641","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell205_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell205_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell206_1.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/1-spell/spell206_2.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/dead/charDead_104.mp3""]","[[{""text"": ""啖酪"", ""confidence"": 0.7100412845611572}, {""text"": ""来来，一人一口。"", ""confidence"": 0.9961344599723816}, {""text"": ""我喜欢。"", ""confidence"": 0.9975787401199341}], [{""text"": ""鸡肋"", ""confidence"": 0.9970371723175049}, {""text"": ""曹公之意，我已了然。"", ""confidence"": 0.992810845375061}, {""text"": ""食之无肉，弃之有味。"", ""confidence"": 0.9982351064682007}], [{""text"": ""阵亡"", ""confidence"": 0.9765754342079163}, {""text"": ""我故自已死之晚也。"", ""confidence"": 0.9866357445716858}]]"
"2642","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu04/YangXiu_DanLao_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu04/YangXiu_DanLao_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu04/YangXiu_JiLei_01.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu04/YangXiu_JiLei_02.mp3"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu04/YangXiu_Dead.mp3""]","[[{""text"": ""啖酪"", ""confidence"": 0.7471461296081543}, {""text"": ""来来来，分而食之，分而食之。"", ""confidence"": 0.9967390894889832}, {""text"": ""丞相之命，修自当遵从。"", ""confidence"": 0.9917579293251038}], [{""text"": ""鸡肋"", ""confidence"": 0.9964218735694885}, {""text"": ""丞相已心生退意。"", ""confidence"": 0.986915111541748}, {""text"": ""夫鸡肋，弃之如可惜，食之无所得，以比"", ""confidence"": 0.9844560623168945}, {""text"": ""汉中，知王欲还也。"", ""confidence"": 0.9938861131668091}], [{""text"": ""阵亡"", ""confidence"": 0.988538920879364}, {""text"": ""难怪人说大智若愚啊。"", ""confidence"": 0.9800900220870972}]]"
"2643","[""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu03/YangXiu_DanLao_01.mp3?v=4341e0471"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu03/YangXiu_DanLao_02.mp3?v=1275f6661"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu03/YangXiu_JiLei_02.mp3?v=7c212b7d1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu03/YangXiu_JiLei_01.mp3?v=f43311ee1"", ""https://web.sanguosha.com/x/pc/res/assets/runtime/voice/skin/yangxiu03/YangXiu_Dead.mp3?v=adcf22771""]","[[{""text"": ""唢酪"", ""confidence"": 0.7151243686676025}, {""text"": ""此酪味美，诸君何不与我共食之？"", ""confidence"": 0.9926652908325195}, {""text"": ""来来来，丞相美意不可辜负啊。"", ""confidence"": 0.9936490654945374}], [{""text"": ""鸡肋"", ""confidence"": 0.9905426502227783}, {""text"": ""今进退两难，势若鸡肋，魏王必当罢兵而"", ""confidence"": 0.9651114344596863}, {""text"": ""还。"", ""confidence"": 0.9904509782791138}, {""text"": ""汝可令士卒收拾行装，魏王明日必定退兵"", ""confidence"": 0.9904372096061707}], [{""text"": ""阵亡"", ""confidence"": 0.911278486251831}, {""text"": ""自作聪明，作茧自缚，悔之晚矣！"", ""confidence"": 0.9760093092918396}]]"
